NAME,PHONE,WEBSITE,ADDRESS,EMAIL
 REWE, 089 43766634 ,https://www.rewe.de/marktseite/muenchen-trudering/440521/rewe-markt-hugo-weiss-str-2-4?ecid=seo_localseo_440521_g_nn_nn_nn_nn_nn," Hugo-Weiss-Straße 2-4, 81827 München ",
 REWE, 089 21026921 ,https://www.rewe.de/marktseite/muenchen/320837/rewe-markt-hafelhofweg-3?ecid=seo_localseo_320837_g_nn_nn_nn_nn_nn," Hafelhofweg 3, 81825 München ",
 REWE, 089 21026921 ,https://www.rewe.de/marktseite/muenchen/320837/rewe-markt-hafelhofweg-3?ecid=seo_localseo_320837_g_nn_nn_nn_nn_nn," Hafelhofweg 3, 81825 München ",
 REWE, 089 21026921 ,https://www.rewe.de/marktseite/muenchen/320837/rewe-markt-hafelhofweg-3?ecid=seo_localseo_320837_g_nn_nn_nn_nn_nn," Hafelhofweg 3, 81825 München ",
 REWE, 089 998294010 ,https://www.rewe.de/marktseite/muenchen/441070/rewe-markt-feldmochinger-str-423?ecid=seo_localseo_441070_g_nn_nn_nn_nn_nn," Feldmochinger Str. 423, 80995 München ",
 REWE, 089 62737746 ,https://www.rewe.de/marktseite/muenchen-ramersdorf-perlach/461662/rewe-markt-albert-schweitzer-str-78?ecid=seo_localseo_461662_g_nn_nn_nn_nn_nn," Albert-Schweitzer-Straße 78, 81735 München ",
 REWE, 089 71000185 ,https://www.rewe.de/marktseite/muenchen-hadern/440648/rewe-markt-wuermtalstr-117?ecid=seo_localseo_440648_g_nn_nn_nn_nn_nn," Würmtalstraße 117, 81375 München ",
 REWE, 089 60190710 ,https://www.rewe.de/marktseite/muenchen-ramersdorf-perlach/440699/rewe-markt-waldheimplatz-58?ecid=seo_localseo_440699_g_nn_nn_nn_nn_nn," Waldheimpl. 58, 81739 München ",
 REWE, 089 89398183 ,https://www.rewe.de/marktseite/muenchen/461871/rewe-city-limesstrasse-62/," Limesstraße 62, 81243 München ",
 REWE, 089 55000877 ,https://www.rewe.de/marktseite/muenchen/320975/rewe-markt-zuericher-str-92?ecid=seo_localseo_320975_g_nn_nn_nn_nn_nn," Züricher Str. 92, 81476 München ",
 REWE express, 089 95720116 ,https://www.rewe-express.de/," Effnerstraße 130, 81925 München ",
 REWE To Go bei Aral, 089 364016 ,https://tankstelle.aral.de/tankstelle/19076800," Schenkendorfstraße 15, 80807 München ",
,,," Nymphenburger Str. 166, 80634 München ",
,,," Wilhelm-Wagenfeld-Straße 4, 80807 München ",
 REWE To Go bei Aral, 089 3508370 ,https://tankstelle.aral.de/tankstelle/19044000," Aral, Schleißheimer Str. 257, 80809 München ",
 REWE express, 089 572343 ,https://www.rewe-express.de/," Westendstraße 183, 80686 München ",
 REWE, 089 99148481 ,https://www.rewe.de/marktseite/unterfoehring/320970/rewe-markt-feringastr-6?ecid=seo_localseo_320970_g_nn_nn_nn_nn_nn," Feringastraße 6, 85774 Unterföhring ",
 REWE To Go bei Aral, 089 401320 ,https://tankstelle.aral.de/tankstelle/19089500," Aral, Heinrich-Wieland-Straße 2, 81735 München ",
 REWE, 089 122237560 ,https://www.rewe.de/marktseite/muenchen/5400006/rewe-markt-carl-wery-str-35?ecid=seo_localseo_5400006_g_nn_nn_nn_nn_nn," Carl-Wery-Straße 35, 81739 München ",
 REWE To Go bei Aral, 089 156225 ,https://tankstelle.aral.de/tankstelle/19071200," Landshuter Allee 163, 80637 München ",
 REWE To Go bei Aral, 089 761224 ,https://tankstelle.aral.de/tankstelle/28518500," Aral, Kapuzinerstraße 46, 80469 München ",
 REWE To Go bei Aral, 089 786153 ,https://tankstelle.aral.de/tankstelle/19087900," Aral, Boschetsrieder Str. 127, 81379 München ",
 Rewe To Go, 089 572343 ,https://togo.rewe.de/," Westendstraße 183, 80686 München ",
 REWE To Go bei Aral, 089 6202810 ,https://tankstelle.aral.de/tankstelle/19091300," Aral, Tegernseer Landstraße 174, 81539 München ",
 REWE To Go bei Aral, 089 45409628 ,https://tankstelle.aral.de/tankstelle/28521700," Aral, Berg-am-Laim-Straße 60, 81673 München ",
 REWE to go, 089 57868298 ,https://www.aral.de/," Garmischer Str. 138, 80686 München ",
 REWE To Go bei Aral, 089 401258 ,https://tankstelle.aral.de/tankstelle/19000300," Aral, Rosenheimer Str. 138, 81669 München ",
 REWE To Go bei Aral, 089 31699843 ,https://tankstelle.aral.de/tankstelle/19122700," Aral, Ingolstädter Str. 164-166, 80939 München ",
 REWE To Go bei Aral, 089 761566 ,https://tankstelle.aral.de/tankstelle/19057100," Aral, Plinganserstraße 70, 81369 München ",
 REWE To Go bei Aral, 089 7608904 ,https://tankstelle.aral.de/tankstelle/19052800," Aral, Garmischer Str. 197, 81377 München ",
 REWE, 089 85466449 ,https://www.rewe.de/marktseite/graefelfing/440600/rewe-markt-kleinhadernerweg-6?ecid=seo_localseo_440600_g_nn_nn_nn_nn_nn," Kleinhaderner Weg 6, 82166 Gräfelfing ",
 REWE To Go bei Aral, 089 64270493 ,https://tankstelle.aral.de/tankstelle/28526300," Aral, Grünwalder Str. 175c, 81545 München ",
