NAME,PHONE,WEBSITE,ADDRESS,EMAIL
 McDonald's, 089 74664791 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/am-harras-12/9&cid=listing_0009," Am Harras 12, 81373 München ",
 McDonald's, 089 5468260 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/furstenrieder-strasse-26/21&cid=listing_0021," Fürstenrieder Str. 26, 80687 München ",
 McDonald's, 089 78581726 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/stablistrasse-16/354&cid=listing_0354," Stäblistraße 16, 81477 München ",
 McDonald's, 089 15893051 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/hanauer-strasse-68/1246&cid=listing_1246," Hanauer Str. 68, 80993 München ",
 McDonald's, 089 31287796 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/schleissheimer-strasse-506/1453&cid=listing_1453," Schleißheimer Str. 506, 80933 München ",
 McDonald's, 089 43988958 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/wasserburger-landstrasse-52/184&cid=listing_0184," Wasserburger Landstraße 52, 81825 München ",
 McDonald's, 089 82006190 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/pasinger-bahnhofsplatz-5/1655&cid=listing_1655," Pasinger Bahnhofspl. 5, 81241 München ",
 McDonald's, 089 67920145 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/thomas-dehler-strasse-12/113&cid=listing_0113," Thomas-Dehler-Straße 12, 81737 München ",
 McDonald's, 089 95760073 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/willy-brandt-platz-5/1333&cid=listing_1333," Willy-Brandt-Platz 5, 81829 München ",
 McDonald's - Pasinger Bahnhof, 089 82000009 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/munchen/pasinger-bahnhofsplatz-8/1768," Pasinger Bahnhofspl. 8, 81241 München ",
 McDonald‘s Schulungscenter,,https://www.mcdonalds.com/de/de-de.html, 81477 München ,
 McDonald's, 089 8402631 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/germering/augsburger-strasse-36/384&cid=listing_0384," Augsburger Str. 36, 82110 Germering ",
 McDonald's, 08131 92493 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/karlsfeld/munchner-strasse-160/560&cid=listing_0560," Münchner Str. 160, 85757 Karlsfeld ",
 McDonald's, 089 61203763 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/unterhaching/grunwalder-weg-32/1232&cid=listing_1232," Grünwalder Weg 32, 82008 Unterhaching ",
 McDonald's, 089 90901870 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/kirchheim-bei-munchen/fraunhoferstrasse-1/1424&cid=listing_1424," Fraunhoferstraße 1, 85551 Kirchheim bei München ",
 McDonald's, 089 64915137 ,https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/grunwald/sudliche-munchner-strasse-34a/1006&cid=listing_1006," Südliche Münchner Str. 34A, 82031 Grünwald ",
